user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
7.45296E+17,1.14568E+18,2019-07-01T13:11:23Z,vtlivingcom,VT Vacation Pkgs for Canadian Visitors #OhCanada #canada #Quebec #Ontario #Canadian #Montreal #QuebecCity #Magog #VT #VTLiving #Vermont,VTLIVINGCOM,135,,,,FALSE,FALSE,0,0,OhCanada|canada|Quebec|Ontario|Canadian|Montreal|QuebecCity|Magog|VT|VTLiving|Vermont,,,,,,,,,,,,,,,da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/vtlivingcom/status/1145681304928882688,VTLIVING.com,"Burlington, VT",Vermont Living Magazine - since 1996 https://t.co/QQf1rWQHQF Sharing the Best of Vermont. #vtlodging #vtdining #vtrealestate #vtliving #vtattractions #vtguides,https://t.co/QIuJMWaG9Y,FALSE,1150,637,159,16324,3970,2016-06-21T16:43:24Z,FALSE,https://t.co/QIuJMWaG9Y,http://www.vtliving.com,,https://pbs.twimg.com/profile_banners/745296070494797824/1526925922,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/963143578733219840/R5PnmUC0_normal.jpg
7.45296E+17,1.14621E+18,2019-07-03T00:12:28Z,vtlivingcom,Locals Know VT Living :VT Vacation Pkgs for Canadian Visitors #OhCanada #canada #Quebec #Ontario #Canadian #Montreal #QuebecCity #Magog #VT #VTLiving #Vermont,VTLIVINGCOM,158,,,,FALSE,FALSE,0,0,OhCanada|canada|Quebec|Ontario|Canadian|Montreal|QuebecCity|Magog|VT|VTLiving|Vermont,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/vtlivingcom/status/1146210058927259648,VTLIVING.com,"Burlington, VT",Vermont Living Magazine - since 1996 https://t.co/QQf1rWQHQF Sharing the Best of Vermont. #vtlodging #vtdining #vtrealestate #vtliving #vtattractions #vtguides,https://t.co/QIuJMWaG9Y,FALSE,1150,637,159,16324,3970,2016-06-21T16:43:24Z,FALSE,https://t.co/QIuJMWaG9Y,http://www.vtliving.com,,https://pbs.twimg.com/profile_banners/745296070494797824/1526925922,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/963143578733219840/R5PnmUC0_normal.jpg
7.45296E+17,1.14647E+18,2019-07-03T17:41:39Z,vtlivingcom,VT Living is Vermont :VT Vacation Pkgs for Canadian Visitors #OhCanada #canada #Quebec #Ontario #Canadian #Montreal #QuebecCity #Magog #VT #VTLiving #Vermont,VTLIVINGCOM,157,,,,FALSE,FALSE,0,0,OhCanada|canada|Quebec|Ontario|Canadian|Montreal|QuebecCity|Magog|VT|VTLiving|Vermont,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/vtlivingcom/status/1146474096202571776,VTLIVING.com,"Burlington, VT",Vermont Living Magazine - since 1996 https://t.co/QQf1rWQHQF Sharing the Best of Vermont. #vtlodging #vtdining #vtrealestate #vtliving #vtattractions #vtguides,https://t.co/QIuJMWaG9Y,FALSE,1150,637,159,16324,3970,2016-06-21T16:43:24Z,FALSE,https://t.co/QIuJMWaG9Y,http://www.vtliving.com,,https://pbs.twimg.com/profile_banners/745296070494797824/1526925922,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/963143578733219840/R5PnmUC0_normal.jpg
7.45296E+17,1.14595E+18,2019-07-02T06:41:38Z,vtlivingcom,VT Living Update: VT Vacation Pkgs for Canadian Visitors #OhCanada #canada #Quebec #Ontario #Canadian #Montreal #QuebecCity #Magog #VT #VTLiving #Vermont,VTLIVINGCOM,153,,,,FALSE,FALSE,1,0,OhCanada|canada|Quebec|Ontario|Canadian|Montreal|QuebecCity|Magog|VT|VTLiving|Vermont,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/vtlivingcom/status/1145945607166681093,VTLIVING.com,"Burlington, VT",Vermont Living Magazine - since 1996 https://t.co/QQf1rWQHQF Sharing the Best of Vermont. #vtlodging #vtdining #vtrealestate #vtliving #vtattractions #vtguides,https://t.co/QIuJMWaG9Y,FALSE,1150,637,159,16324,3970,2016-06-21T16:43:24Z,FALSE,https://t.co/QIuJMWaG9Y,http://www.vtliving.com,,https://pbs.twimg.com/profile_banners/745296070494797824/1526925922,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/963143578733219840/R5PnmUC0_normal.jpg
161689152,1.14647E+18,2019-07-03T17:40:52Z,brunodrums85,"Learning more and more tunes. Always perfecting the art of song-roadmap-making 😂
Heading to Montreal tomorrow for a couple shows with @jakeclemons 
#ohcanada 🍁🍁🍁

#drums #drumming #instadrum #drumlife #drumstagram… https://t.co/jgEL2DhSR6",Instagram,238,,,,FALSE,FALSE,0,0,ohcanada|drums|drumming|instadrum|drumlife|drumstagram,,instagram.com/p/Bzdpvw8lDcT/…,https://t.co/jgEL2DhSR6,https://www.instagram.com/p/Bzdpvw8lDcT/?igshid=1edcbax3z4vor,,,,,,,,,25060650,jakeclemons,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json,Brooklyn,"Brooklyn, NY",city,United States,US,40.7|-73.95,-73.95|40.7,-74.041878|-73.855673|-73.855673|-74.041878|40.570842|40.570842|40.739434|40.739434,https://twitter.com/brunodrums85/status/1146473897958760449,Bruno Esrubilsky,"Brooklyn, NYC","Brazilian touring drummer based in Brooklyn NY. Obsessions may include drumming, running and endurance related things. Really, mostly spicy food & silly jokes.",https://t.co/zNKSocHPbe,FALSE,532,81,25,2209,1070,2010-07-01T14:08:51Z,FALSE,https://t.co/zNKSocHPbe,http://brunodrums.com,,https://pbs.twimg.com/profile_banners/161689152/1399950641,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/609363484405448704/VzMGLOeM_normal.jpg
822200700,1.14647E+18,2019-07-03T17:28:05Z,esteban_nieves,#OhCanada https://t.co/5mqxW9QD4p,Twitter for Android,9,,,,FALSE,FALSE,0,0,OhCanada,,,,,http://pbs.twimg.com/media/D-kVAh6XsAAZnhx.jpg,https://t.co/5mqxW9QD4p,https://twitter.com/esteban_nieves/status/1146470682299174912/photo/1,photo,http://pbs.twimg.com/media/D-kVAh6XsAAZnhx.jpg,https://t.co/5mqxW9QD4p,https://twitter.com/esteban_nieves/status/1146470682299174912/photo/1,,,,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/esteban_nieves/status/1146470682299174912,esteban nieves,tolland Ct/Camuy P.R,,,FALSE,380,1383,1,29496,26504,2012-09-13T21:22:52Z,FALSE,,,,https://pbs.twimg.com/profile_banners/822200700/1354594447,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1084605274630037504/rHdx3HUO_normal.jpg
152091530,1.14646E+18,2019-07-03T16:47:07Z,adamorrico,@Rjeff24 @wojespn Only if you play for the @Raptors #OhCanada,Twitter for Android,43,1.14624E+18,1.0951E+18,Rjeff24,FALSE,FALSE,0,0,OhCanada,,,,,,,,,,,,,1095095294033829888|50323173|73406718,Rjeff24|wojespn|Raptors,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/adamorrico/status/1146460371601055745,Adam Orrico,,"Integrated Comms, PR, Digital & Social Media profesh. 50/50 sports and consumer electronics tweeter. 100% great content provider. 
Generally good human.",https://t.co/CSvauzeO7i,FALSE,759,1369,27,4078,666,2010-06-05T02:01:48Z,FALSE,https://t.co/CSvauzeO7i,https://www.linkedin.com/in/adam-orrico-98a53661,,https://pbs.twimg.com/profile_banners/152091530/1474041868,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/601483306576826368/QLwxHsr9_normal.jpg
216172405,1.14646E+18,2019-07-03T16:46:22Z,CELEB_101,"#ohcanada  in faith hi lol #ola #bejos #bonjour , I have 🌲 given by God time I worked fed govt headquarters went to three, twisted tree strong in foundations times injustices crimes and  my mom prayed for Apple 🌲free… https://t.co/mHHhKMfRO3",Instagram,241,,,,FALSE,FALSE,0,0,ohcanada|ola|bejos|bonjour,,instagram.com/p/BzdhCotFDxi/…,https://t.co/mHHhKMfRO3,https://www.instagram.com/p/BzdhCotFDxi/?igshid=mylu1onudoh7,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CELEB_101/status/1146460181359931392,SENORITALOLITA,Miami,"I interview CELEBS-GANGNAM STYLE,onset interviews PITBULL'S video, MTV/Paramount films, FAREAST MOVEMENT, front row PIT/FLO-RIDA, NY/National WRITER, Singer,PR",https://t.co/ZWvT6LjPpn,FALSE,1254,1776,125,32063,628,2010-11-15T23:42:30Z,FALSE,https://t.co/ZWvT6LjPpn,http://dragandf.ly/senoritalolitaceleb101,,https://pbs.twimg.com/profile_banners/216172405/1352166714,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/608438023278198784/o2TS28L6_normal.jpg
216172405,1.14621E+18,2019-07-03T00:15:47Z,CELEB_101,Ready set go at the #🏇 #horseraces and casino #ohcanada man the kids in all the hoods really brought me to life to be healed their singing to autism not talking singing I'm like this now… https://t.co/MphkDjtSqG,Instagram,211,,,,FALSE,FALSE,0,0,horseraces|ohcanada,,instagram.com/p/BzbyKIFF3m6s…,https://t.co/MphkDjtSqG,https://www.instagram.com/p/BzbyKIFF3m6sNeoQ_ht39NaWNhWTsMG7C3ciTY0/?igshid=19jowequccx37,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CELEB_101/status/1146210894835310592,SENORITALOLITA,Miami,"I interview CELEBS-GANGNAM STYLE,onset interviews PITBULL'S video, MTV/Paramount films, FAREAST MOVEMENT, front row PIT/FLO-RIDA, NY/National WRITER, Singer,PR",https://t.co/ZWvT6LjPpn,FALSE,1254,1776,125,32063,628,2010-11-15T23:42:30Z,FALSE,https://t.co/ZWvT6LjPpn,http://dragandf.ly/senoritalolitaceleb101,,https://pbs.twimg.com/profile_banners/216172405/1352166714,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/608438023278198784/o2TS28L6_normal.jpg
216172405,1.14544E+18,2019-06-30T20:56:38Z,CELEB_101,"Beauty Georgina #island #rez u see oracle spirit is there, #ohcanada https://t.co/9yhCCXs9eE",Instagram,92,,,,FALSE,FALSE,0,0,island|rez|ohcanada,,instagram.com/p/BzWR034likd/…,https://t.co/9yhCCXs9eE,https://www.instagram.com/p/BzWR034likd/?igshid=kbrr3oqhnz1j,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CELEB_101/status/1145436001885704193,SENORITALOLITA,Miami,"I interview CELEBS-GANGNAM STYLE,onset interviews PITBULL'S video, MTV/Paramount films, FAREAST MOVEMENT, front row PIT/FLO-RIDA, NY/National WRITER, Singer,PR",https://t.co/ZWvT6LjPpn,FALSE,1254,1776,125,32063,628,2010-11-15T23:42:30Z,FALSE,https://t.co/ZWvT6LjPpn,http://dragandf.ly/senoritalolitaceleb101,,https://pbs.twimg.com/profile_banners/216172405/1352166714,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/608438023278198784/o2TS28L6_normal.jpg
